product_code,source_prefix,current_brand,corrected_brand,product_name,confidence,basis,note
lookfantastic_e4be990c256d02,lookfantastic,Garnier,Shiseido,Shiseido Eudermine Revitalising Essence Refill 145ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_65fa3119a4d6b7,lookfantastic,La Roche-Posay,Shiseido,Shiseido Expert Sun Protector SPF50+ Face Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2eb2e2ce629a74,lookfantastic,Medik8,Shiseido,Shiseido Benefiance Overnight Wrinkle Resisting Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_554192152c69b0,lookfantastic,Medik8,Shiseido,Shiseido Essential Energy Hydrating Day Cream SPF20 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_85f017527a1ec4,lookfantastic,Beauty Works,Skin Design London,Skin Design London Face Tight Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_387a66ef76e022,lookfantastic,Medik8,Skin Design London,Skin Design London Hydrating Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a597ff86e65165,lookfantastic,The Ordinary,Skin Design London,Skin Design London Retexturising Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_cc2e7b0c691188,lookfantastic,Estée Lauder,SkinCeuticals,SkinCeuticals Phyto Corrective Essence Mist 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_dcdbbdbcd52e01,lookfantastic,CeraVe,Supergoop!,Supergoop! Play Everyday Lotion SPF50 162ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_72f34f9fae3609,lookfantastic,L'Oréal Professionnel,Supergoop!,Supergoop! Play Everyday Lotion SPF50 532ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0611ed00b05cf7,lookfantastic,La Roche-Posay,Supergoop!,Supergoop! Every. Single. Face. Watery Lotion SPF50 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8e602ec752716b,lookfantastic,La Roche-Posay,Supergoop!,Supergoop! Play Everyday Lotion SPF50 71ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_62042020b5c2c2,lookfantastic,Wella Professionals Care,TIGI,Tigi Bed Head Control Freak Serum (250ml),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_df72187d53f421,lookfantastic,Bondi Sands,Tanologist,Tanologist Insta Glow Face Cream 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_25744d751e91e4,lookfantastic,Beauty of Joseon,Thank You Farmer,Thank You Farmer Rice Pure Milky Hydrating Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d22133a555372e,lookfantastic,Bondi Sands,Thank You Farmer,Thank You Farmer Sun Project Light Sun Essence SPF50+ PA+++ 120ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ac60ea875f3bd7,lookfantastic,LANEIGE,Thank You Farmer,Thank You Farmer Rice Pure Milky Hydrating Essential Toner 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7865771dc91508,lookfantastic,Real Techniques,Thank You Farmer,Thank You Farmer Rice Pure Barrier Cream Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e4d048e80d9a1d,lookfantastic,Cetaphil,The INKEY List,The INKEY List Ectoin Hydro-Barrier Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1a09af1fcffd42,lookfantastic,Cetaphil,The INKEY List,The INKEY List Super Solutions 10% Azelaic Acid Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fcc5e5368a016e,lookfantastic,Eucerin,The INKEY List,The INKEY List Super Solutions 10% Urea Moisturiser 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a7d2d11a1c9330,lookfantastic,The Ordinary,The INKEY List,The INKEY List Beta Hydroxy Acid Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2c5f6f5dc6c69c,lookfantastic,The Ordinary,The INKEY List,The INKEY List C-50 Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1b2bebaa32cb08,lookfantastic,The Ordinary,The INKEY List,The INKEY List Glycolic Acid Toner 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8ff66d430db8c5,lookfantastic,The Ordinary,The INKEY List,The INKEY List Niacinamide Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bf27dcbf2c1da3,lookfantastic,The Ordinary,The INKEY List,The INKEY List Starter Retinol Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_021bfcfb03d1e0,lookfantastic,The Ordinary,The INKEY List,The INKEY List Super Solutions 1% Retinol Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2ce18f3e3b5249,lookfantastic,The Ordinary,The INKEY List,"The INKEY List Vitamin B, C and E Moisturizer 50ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_53595394cc8d45,lookfantastic,Beauty Of Joseon,Tocobo,Tocobo Multi Ceramide Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5bcdf664142159,lookfantastic,ESPA,Tocobo,Tocobo Cica Calming Sun Serum SPF50+ Pa++++ 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c7b966703491a2,lookfantastic,The Ordinary,Tocobo,Tocobo Vita Berry Pore Toner 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_43d981782a5769,lookfantastic,Gatineau,Ultrasun,Ultrasun Pre Sun Tan Activator 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_784d8b87a00103,lookfantastic,Beauty Works,Umberto Giannini,Umberto Giannini Damage Reverse Bond Serum 75ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2ef7784e11a9da,lookfantastic,NARS,Urban Decay,Urban Decay Stay Naked Hydromaniac Tinted Glow Hydrator 35ml (Various Shades) 60,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_572962af49fd1e,lookfantastic,Beauty Works,Uriage,Uriage Eau Thermale H.A. Booster Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a6fbc70b33d878,lookfantastic,Eucerin,Uriage,Uriage Bariéderm-Cica Cream with Copper Zinc 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_51d35ab6ccc2f6,lookfantastic,The Ordinary,Uriage,Uriage Cica Daily Intense Repairing Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7af76bf8ba29b6,lookfantastic,Beauty of Joseon,VT Cosmetics,VT Cosmetics Pdrn Essence 100,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1d28b9911e5631,lookfantastic,La Roche-Posay,Vichy,Vichy Minéral 89 72 Hr Hyaluronic Acid Moisture Boosting Cream for All Skin Types 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c800073cfb9572,lookfantastic,MAC,Vichy,VICHY LiftActiv Serum 10 Eyes & Lashes 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6b26f3f2aeea89,lookfantastic,Medik8,Vichy,VICHY Liftactiv Supreme 16% Pure Vitamin C Brightening Serum 20ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bbb3d532ed4661,lookfantastic,bareMinerals,Vichy,Vichy Mineral 89 Hyaluronic Acid Booster Serum 75ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_048c2433bcfa29,lookfantastic,NARS,Weleda,Weleda Nappy Cream with Calendula 75ml Twin Pack,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e04f894c07d432,lookfantastic,RapidLash,Weleda,Weleda Pomegranate Firming Face Serum (30ml),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_093e0f73e682b5,lookfantastic,Kiehl's Since 1851,Youth To The People,Youth To The People Triple Peptide and Cactus Oasis Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_dfd0aa9eab47a4,lookfantastic,Avant Skincare,Zelens,Zelens Power E Moisturising and Protecting Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8bea088f3f16cf,lookfantastic,Bondi Sands,Zelens,Zelens Collagen Solution Firming Serum for Face and Neck 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b851f5abb3af9e,lookfantastic,Estée Lauder,Zelens,Zelens Emulsion D Fortifying Moisturiser 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9616ea481c1528,lookfantastic,La Roche-Posay,Zelens,Zelens Microbiota P3 Balancing Mist 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0efcac10371ba8,lookfantastic,Laura Mercier,Zelens,Zelens Hyaluron Intense Hydro-Plumping Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f9e89cdd785184,lookfantastic,Marc Jacobs,Zelens,Zelens Power B Revitalising and Clearing Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6bddfd96f213a3,lookfantastic,Medik8,Zelens,Zelens 3T Complex Anti-Ageing Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1d7139c2265296,lookfantastic,NARS,Zelens,Zelens Power D Fortifying and Restoring Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_34b3870e309bc3,lookfantastic,PIXI,Zelens,Zelens 3T Complex Anti-Ageing Cream 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_989c5f10bea3ce,lookfantastic,bareMinerals,Zelens,Zelens Melatonin B12 Advanced Repair Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9ce0d630d95e6f,lookfantastic,lookfantastic Beauty Box,Zelens,Zelens Provitamin D3 Fortifying Mist 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_36a4f4a50d73a0,lookfantastic,CeraVe,bareMinerals,bareMinerals SKIN RESCUE Pure Smooth Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a3a2a35fed506d,lookfantastic,L'Oréal Paris,bareMinerals,bareMinerals SKINLONGEVITY Butter Drench Cream Mineral Herb Complex 50g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8b1325406e531f,lookfantastic,Medik8,bareMinerals,bareMinerals SKIN RESCUE Pure Moisture Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e117ac3aec8e55,lookfantastic,NARS,bareMinerals,bareMinerals Complexion Rescue Matte Tinted Moisturiser 35ml (Various Shades) Opal 01,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a1b863bbf4e567,lookfantastic,Mavala,benefit,benefit Eyes Whoop Lash Enhancing Serum 2ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_30ee066504e946,lookfantastic,Beauty of Joseon,innisfree,INNISFREE Green Tea Seed Hyaluronic Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a1320bc1c54331,lookfantastic,Clinique,innisfree,INNISFREE Green Tea Hyaluronic Moist Sun Serum SPF50 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_63a9a67c5ce33a,lookfantastic,Dr Dennis Gross,innisfree,INNISFREE Green Tea Enzyme Vitamin C Brightening Toner Pads - 60 pads,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0c489f06059c6f,lookfantastic,IT Cosmetics,innisfree,INNISFREE Green Tea Hyaluronic Acid Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_56555e52fdfcaf,lookfantastic,Maison Margiela,innisfree,INNISFREE Green Tea Hyaluronic Toner 140ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1c568df58c839f,lookfantastic,Medik8,innisfree,INNISFREE Vitamin C Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_54381bacd407e1,lookfantastic,Sol de Janeiro,innisfree,INNISFREE Green Tea Enzyme Vitamin C Brightening Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_93c4ca03c2b9b0,lookfantastic,The Ordinary,innisfree,INNISFREE Cherry Blossom Glow Jelly Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_daa7a7cad75b74,lookfantastic,The Ordinary,innisfree,INNISFREE Gentle Retinol Salicylic Acne Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8f848a021da42f,lookfantastic,The Ordinary,innisfree,INNISFREE Retinol Green Tea PDRN Firming Serum 25ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_23a27e56bf06f8,lookfantastic,lookfantastic Beauty Box,innisfree,INNISFREE Green Tea Ceramide Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9c59520439e0d2,lookfantastic,lookfantastic Beauty Box,innisfree,INNISFREE Green Tea Ceramide Milk 160ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
