product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
lookfantastic_9616ea481c1528,lookfantastic,La Roche-Posay,Zelens Microbiota P3 Balancing Mist 50ml,Zelens,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0efcac10371ba8,lookfantastic,Laura Mercier,Zelens Hyaluron Intense Hydro-Plumping Serum 30ml,Zelens,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f9e89cdd785184,lookfantastic,Marc Jacobs,Zelens Power B Revitalising and Clearing Serum 30ml,Zelens,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6bddfd96f213a3,lookfantastic,Medik8,Zelens 3T Complex Anti-Ageing Cream 50ml,Zelens,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1d7139c2265296,lookfantastic,NARS,Zelens Power D Fortifying and Restoring Serum 30ml,Zelens,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_34b3870e309bc3,lookfantastic,PIXI,Zelens 3T Complex Anti-Ageing Cream 15ml,Zelens,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_989c5f10bea3ce,lookfantastic,bareMinerals,Zelens Melatonin B12 Advanced Repair Serum 30ml,Zelens,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9ce0d630d95e6f,lookfantastic,lookfantastic Beauty Box,Zelens Provitamin D3 Fortifying Mist 50ml,Zelens,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_36a4f4a50d73a0,lookfantastic,CeraVe,bareMinerals SKIN RESCUE Pure Smooth Serum 30ml,bareMinerals,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a3a2a35fed506d,lookfantastic,L'Oréal Paris,bareMinerals SKINLONGEVITY Butter Drench Cream Mineral Herb Complex 50g,bareMinerals,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8b1325406e531f,lookfantastic,Medik8,bareMinerals SKIN RESCUE Pure Moisture Serum 30ml,bareMinerals,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e117ac3aec8e55,lookfantastic,NARS,bareMinerals Complexion Rescue Matte Tinted Moisturiser 35ml (Various Shades) Opal 01,bareMinerals,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a1b863bbf4e567,lookfantastic,Mavala,benefit Eyes Whoop Lash Enhancing Serum 2ml,benefit,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_30ee066504e946,lookfantastic,Beauty of Joseon,INNISFREE Green Tea Seed Hyaluronic Cream 50ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a1320bc1c54331,lookfantastic,Clinique,INNISFREE Green Tea Hyaluronic Moist Sun Serum SPF50 50ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_63a9a67c5ce33a,lookfantastic,Dr Dennis Gross,INNISFREE Green Tea Enzyme Vitamin C Brightening Toner Pads - 60 pads,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0c489f06059c6f,lookfantastic,IT Cosmetics,INNISFREE Green Tea Hyaluronic Acid Cream 50ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_56555e52fdfcaf,lookfantastic,Maison Margiela,INNISFREE Green Tea Hyaluronic Toner 140ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1c568df58c839f,lookfantastic,Medik8,INNISFREE Vitamin C Cream 50ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_54381bacd407e1,lookfantastic,Sol de Janeiro,INNISFREE Green Tea Enzyme Vitamin C Brightening Serum 30ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_93c4ca03c2b9b0,lookfantastic,The Ordinary,INNISFREE Cherry Blossom Glow Jelly Cream 50ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_daa7a7cad75b74,lookfantastic,The Ordinary,INNISFREE Gentle Retinol Salicylic Acne Serum 30ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8f848a021da42f,lookfantastic,The Ordinary,INNISFREE Retinol Green Tea PDRN Firming Serum 25ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_23a27e56bf06f8,lookfantastic,lookfantastic Beauty Box,INNISFREE Green Tea Ceramide Cream 50ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9c59520439e0d2,lookfantastic,lookfantastic Beauty Box,INNISFREE Green Tea Ceramide Milk 160ml,innisfree,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_dcfc46032c76ce,lookfantastic,Caudalie,this works Skin Deep Shimmer Serum 50ml,this works,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7da4e72b965480,lookfantastic,The Ordinary,This Works Deep Sleep 5% Retinoid Complex Serum 30ml,this works,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
sephora_cd50fd05ac1a0c,sephora,PAT McGRATH LABS,Divine Skin: Rose 001™ The Hydrating Essence,Divi,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
sephora_4e0f0d3394c598,sephora,CLINIQUE,Fresh Pressed Daily Booster with Pure Vitamin C 10%,Fresh,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
sephora_049c401563f79e,sephora,Dermalogica,"Phyto Nature E² Exosome + Exfoliation Leave-On Treatment Serum for Smoother Texture, Brighter Skin & Wrinkles",Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
sephora_5a95f1976c2f6c,sephora,Dermalogica,Phyto Nature Firming Serum with Peptides and Hyaluronic Acid,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
sephora_0ba56a68bac9b2,sephora,Dermalogica,Phyto Nature Oxygen Cream,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
sephora_51181a3cb01faa,sephora,Beauty of Joseon,Revive Retinol Firming Moisturizer for Plumping & Firming,RéVive,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
sephora_6185e11a8ee7ff,sephora,Beauty of Joseon,Revive Serum,RéVive,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_ec35b52bb843a5,ulta,PAT McGRATH LABS,Divine Skin: Rose 001 The Essence,Divi,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_826a31b0030323,ulta,PAT McGRATH LABS,Divine Skin: Rose 001 The Hydrating Glow Cream,Divi,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_cea98973510f9c,ulta,Clinique,Fresh Pressed Daily Booster with Pure Vitamin C 10% - 4 ct,Fresh,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_fc8b238dc56864,ulta,Klairs,Freshly Juiced Vitamin Charging Serum,Fresh,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_522ca14ac5892b,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 13B Fair-Light Beige,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_842dd2438d78be,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 22S Light Sand,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_83f8c2c978e2ad,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 25B Light-Medium Beige,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_a1e9396636816b,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 34N Medium Neutral,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_331dbbc5e8272e,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 36H Medium-Tan Honey,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_0694993deac310,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 36S Medium-Tan Sand,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_2a43a53e7c85b4,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 42S Tan Sand,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_372ee7fd0bc7ff,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 46N Tan-Deep Neutral,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_1088880b971b8d,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 48H Tan-Deep Honey,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_693f8e8b782380,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 56N Rich Neutral,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_07b94261634740,ulta,Tarte,Maracuja Vegan Tinted Moisturizer - 61H Mahogany,MARA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_c7ae48135fc4e5,ulta,Saje Natural Wellness,Pain Release Joint and Arthritis Cream,Pai,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_a9f031d9ff91c4,ulta,BYOMA,Phyto Mucin Glow Serum,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_f215dd870c1989,ulta,Dermalogica,Phyto Nature Firming Serum,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_e6f85df45da9d8,ulta,Dermalogica,Phyto Nature Oxygen Cream,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_0611fa7b537c38,ulta,Knours.,Phyto Mucin Skin Barrier Moisturizer,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_67b5e908c43eb1,ulta,Madeca Derma,Phyto Calming Microbiome Ampoule - 1 ct,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_5412727d64d46b,ulta,Thank You Farmer,Phyto Relieful Cica Ampoule,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_fcea5eea4e73ce,ulta,Thank You Farmer,Phyto Relieful Cica Cream,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_6b2b98e116af60,ulta,Thank You Farmer,Phyto Relieful Cica Toner Pad,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
ulta_5c412a8d36d522,ulta,VT Cosmetics,Phyto PDRN Panax PDRN Toner,Phyto,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
prod_oy_a000000227244,oliveyoung,넘버즈인,[10ml 소용량] 넘버즈인 4번 세라 필 깐달걀 세럼 소용량 10ml (1ml*10개),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000227458,oliveyoung,넘버즈인,[NEW] 넘버즈인 2번 로즈 PDRN 콜라겐 플럼핑 세럼 30ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000216509,oliveyoung,넘버즈인,[대용량+추가증정] 넘버즈인 1번 판토텐산 액티브 수딩크림 130ml 기획 (+ 크림 15ml),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000216511,oliveyoung,넘버즈인,[대용량+크림증정] 넘버즈인 1번 판토텐산 수딩세럼 80ml 기획 (+크림 15ml),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000204306,oliveyoung,넘버즈인,[수딩진정] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000190395,oliveyoung,넘버즈인,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000258047,oliveyoung,넘버즈인,[탄력광채] 넘버즈인 9번 나드 바이오 리프팅 원액 에센스 50ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000250711,oliveyoung,넘버즈인,[화잘먹] 넘버즈인 3번 보들보들 퍼스트 결부스팅 토너 200ml 기획 (+50ml),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000189837,oliveyoung,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000200039,oliveyoung,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온씨 비타수액 에센셜 토너 200ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000227239,oliveyoung,넘버즈인,넘버즈인 2번 로즈 PDRN 콜라겐 플럼핑 세럼 소용량 듀오 10ml (마일드 1ml*5개+인텐시브 1ml*5개),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000230934,oliveyoung,넘버즈인,넘버즈인 2번 로즈 PDRN 콜라겐 플럼핑 세럼 투엑스 30ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000257096,oliveyoung,넘버즈인,넘버즈인 3번 보들보들 모공결 세럼 30ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000210600,oliveyoung,넘버즈인,넘버즈인 5번 글루타치온씨 흔적 토닝 레이저 크림 50ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
sephora_d7c61766a8aac4,sephora,Dr. Dennis Gross Skincare,Advanced Retinol + Ferulic Intense Wrinkle Cream,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_4124e975d3ff1c,sephora,Dr. Dennis Gross Skincare,Advanced Retinol + Ferulic Overnight Wrinkle Treatment,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_ecff4846960196,sephora,Dr. Dennis Gross Skincare,Advanced Retinol + Ferulic Texture Renewal Serum,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_061759d8c66413,sephora,Dr. Dennis Gross Skincare,Alpha Beta pH Balance Replenishing Cream,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_fbfbbb55a9f242,sephora,Dr. Dennis Gross Skincare,DermInfusions™ Blur + Repair Cream with Hyaluronic Acid and Peptides,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_8a5b82d38eadb4,sephora,Dr. Dennis Gross Skincare,DermInfusions™ Fill + Repair Serum with Hyaluronic Acid,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_d830f31e0ce519,sephora,Dr. Dennis Gross Skincare,Mini DermInfusions™ Blur + Repair Cream with Hyaluronic Acid and Peptides,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_2e195f2337acec,sephora,Dr. Dennis Gross Skincare,Vitamin C Lactic 15% Firm & Bright Serum,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_80750a2a12c732,sephora,Dr. Dennis Gross Skincare,Vitamin C Lactic Dewy Deep Cream,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
